KKJZ,33.79947222222222,-118.16283333333334,108.02602741531877
K201FW,37.35022222222222,-121.89072222222222,60.49898205274408
K201FW,37.16383333333333,-121.91827777777779,31.660180256927145
KLHM,34.403305555555555,-116.96305555555556,52.8959612520124
KCRY,35.122194444444446,-118.20786111111111,42.477707090896196
KNSQ,41.221805555555555,-122.3086111111111,86.06251608242576
K201IH,38.26408333333333,-122.21608333333333,24.47478825894605
K201IS,33.30814722222222,-116.84903055555554,32.50928831137792
KQNC,39.93711111111111,-120.94855555555556,59.517115977281804
K213BZ,39.205555555555556,-121.82055555555556,1.382655053025037
K201IS,33.30836111111111,-116.84888888888888,32.50928831137792
K201ES,33.61752777777778,-114.77330555555555,16.976877810103492
KEBR,38.24713888888889,-121.50188888888889,7.443610959866335
KYML,33.00636111111111,-116.58619444444444,49.07776941798925
KSRH,37.97102777777778,-122.5141388888889,5.882742793816169
KZSC,37.002722222222225,-122.05216666666666,98.67046597924411
KZSC,37.002722222222225,-122.05216666666666,43.675387939502556
K201AJ,38.916583333333335,-119.96322222222223,17.915854894228328
K201FV,39.325944444444445,-120.19975000000001,26.969527565398582
K201IL,39.630250000000004,-106.0475,2.5998084345387427
K201FK,39.29472222222222,-102.26075,2.9420653177417333
KDNK,39.418861111111106,-107.37002777777776,105.52687329917238
KAFM,39.06663888888889,-108.7453888888889,55.85274789303778
K201HV,37.23725,-104.51497222222223,19.01354019813332
KVOD,39.73277777777778,-105.23611111111111,86.09890292165547
K201HJ,38.42222222222222,-105.15194444444445,15.51770258751756
K201EC,38.88608333333333,-104.89052777777779,22.991841315583084
KPGS,37.196666666666665,-107.11752777777777,4.3723391859000005
KMPZ,38.446638888888884,-106.01055555555556,71.57995511158319
K201IP,40.5325,-103.12327777777777,2.288121916652006
KHTU,40.07330555555556,-102.23461111111111,2.4587470119806984
WESU,41.553416666666664,-72.65758333333333,25.374230631370587
WMNR,41.31897222222223,-73.25316666666667,65.74383835789847
WMNR,41.31897222222223,-73.25316666666667,27.816040377974378
WMNR,41.341638888888895,-73.27444444444444,27.80383257089679
WMHS,39.75761111111111,-75.66686111111112,2.381411865470515
WJIS,27.131972222222224,-82.39397222222223,138.00919424506264
WUBA,29.80938888888889,-82.60705555555555,15.303381137119112
WRGP,25.540361111111114,-80.4683888888889,28.629137611659466
WCRJ,30.27636111111111,-81.56397222222222,90.97941755137165
WHIJ,29.238027777777777,-82.12091666666666,45.45405736290807
WUWF,30.403805555555554,-86.99275,168.28836717112767
WUWF,30.543833333333335,-87.22019444444445,39.16023956765139
WEKI,28.582166666666666,-82.52894444444445,62.781654958070064
WAYF,26.589222222222222,-80.212,181.71060766109719
W201CC,34.10566666666667,-83.93019444444445,12.391152682608553
W201DJ,31.54575,-82.89152777777778,13.66886012443638
WNEE,34.012055555555555,-83.29375,45.954544294733736
WLXP,32.06355555555555,-81.04872222222222,62.449770848484434
WRJS,32.35572222222223,-82.61847222222221,8.137840184082117
WAYT,30.66852777777778,-83.96933333333334,152.4018766529391
WJSP-FM,32.852361111111115,-84.70102777777778,256.2713458961233
W201DM,34.06647222222222,-84.45380555555556,18.127546997126338
KHMG,13.488055555555555,144.83138888888888,84.709502667571
KCQA,22.1825,-159.33305555555555,16.44942755878053
KLHE,19.729166666666664,-155.0227777777778,28.329448463834364
KHPR,21.33347222222222,-157.81475,213.1892321639977
KHPR,21.336666666666666,-157.8175,70.87054279463925
KHPR-FM1,21.510444444444445,-158.14555555555555,6.183421375995119
KHPR-FM1,21.510444444444445,-158.14555555555555,6.183421375995119
-,21.510444444444445,-158.14555555555555,6.183421375995119
NEW,40.752472222222224,-91.12613888888889,50.88221260675656
KDPS,41.58388888888889,-93.64152777777778,56.30512748709262
KICB,42.49077777777778,-94.2005,18.023221082570384
KQLF,41.03391666666666,-92.40963888888889,50.49835820810851
KOIA,42.668305555555555,-94.99333333333334,66.02682760117384
KBBG,42.51247222222222,-92.3235,50.644460482772416
KTFY,42.72991666666667,-114.41919444444444,12.168909401040269
K201JC,44.55247222222222,-114.09022222222222,2.4587470119806984
KRRB,43.620694444444446,-117.21069444444444,170.94156846176273
K201IG,43.79936111111111,-111.77636111111111,21.060155039197504
WCSW,40.477222222222224,-88.55388888888889,22.128723130175853
WESN,40.49113888888889,-88.99366666666667,14.082054991444478
WWTG,42.10586111111111,-88.37730555555555,5.199616869077485
WCRX,41.87441666666667,-87.6248611111111,19.37473587201096
WBMF,41.421416666666666,-87.64422222222223,23.272462287762004
WAXR,41.47975,-90.269,5.754321978376847
WIHM-FM,37.7175,-88.5436111111111,58.46135353959785
W201BL,39.721722222222226,-90.19594444444445,1.772371615457083
WLTL,41.812527777777774,-87.88088888888888,17.917868863829746
WLRA,41.602805555555555,-88.08033333333333,16.485682066444614
WPTH,38.69727777777778,-88.03697222222222,42.0916170294609
WLWJ,40.001444444444445,-89.69705555555556,62.71660014731864
WTZI,41.95558333333334,-87.86727777777777,15.628419944553213
WSOG,41.292249999999996,-89.13313888888888,6.183421375995119
WLWX,41.869194444444446,-88.09894444444444,19.645119702457393
WLWX,41.87088888888889,-88.09491666666666,19.255573159572847
WAEI,41.322500000000005,-88.10944444444443,18.651573010369443
WNTH,42.09413888888889,-87.71902777777778,13.309647976106042
WVPE,41.61366666666667,-86.1888888888889,122.67674484649115
WMBL,38.76391666666667,-86.52080555555555,4.3723391859000005
WNAP-FM,39.706138888888894,-85.49463888888889,66.51588840702135
WNAP-FM,39.70608333333334,-85.49466666666667,66.51588840702135
WNAS,38.298944444444444,-85.81244444444444,10.31952351785261
WKRY,39.06838888888889,-85.26608333333333,3.6766843476966553
W201BO,38.68394444444444,-87.43558333333334,13.740161755212325
WSRC,40.15002777777778,-86.9038888888889,87.95590494891698
K217CV,39.40222222222222,-98.12838888888888,18.446861289668647
K217CV,39.40222222222222,-98.12838888888888,18.446861289668647
KZCK,39.35111111111111,-101.05405555555555,49.52361868512164
KBTL,37.804472222222216,-96.88419444444445,18.500385784054583
KRTT,38.36277777777778,-98.76425,4.258674747708732
KVDM,38.95805555555556,-99.35222222222221,46.14788750737575
KJVL,38.05444444444444,-97.93088888888889,27.21844019750838
KBCU,38.073888888888895,-97.34336111111111,11.88147308408211
KJTY,39.03916666666667,-95.44997222222223,173.5765220810536
KLCM,37.59161111111111,-101.35763888888889,3.2358930468923877
WAYD,36.96033333333334,-86.54694444444445,42.3219597373627
WTRT,36.810027777777776,-88.35919444444444,47.986797881158274
W201DD,37.291694444444445,-87.10830555555555,12.878605233251095
WDFB-FM,37.59616666666667,-84.83855555555554,25.731015419864452
WUIC,36.80138888888889,-83.37694444444443,99.66076718066248
WTRL,37.481944444444444,-85.68805555555556,34.87828581916269
WRFL,38.038694444444445,-84.50438888888888,63.156037191580666
WEKM-FM,38.68758333333333,-83.81291666666667,44.31161151493615
WAXG,38.060916666666664,-83.95547222222223,22.47063944051095
WKVY,37.076750000000004,-84.81077777777777,6.183421375995119
KAYT,31.565444444444445,-92.55013888888888,193.57757872654653
K201FO,30.191861111111113,-92.62152777777777,3.0917106879975593
KPAQ,30.261583333333334,-91.31122222222221,118.36084455789803
WMBR,42.361694444444446,-71.08552777777777,34.537926977988256
WSBR,42.283055555555556,-73.25222222222222,30.10084634169182
WJFE,41.285,-70.13972222222223,23.541216243922985
WFHL,41.63761111111111,-70.87141666666666,20.15355949794441
WCHC,42.23758333333333,-71.8081111111111,2.4587470119806984
WYPR,39.331500000000005,-76.65747222222222,89.31612481347959
WYPF,39.49205555555556,-77.49972222222222,70.17083863687532
WGWS,38.14541666666667,-76.37244444444444,31.094479312075393
WMEY,44.10786111111111,-69.92422222222223,87.57196218458631
WMEK,43.41811111111111,-70.80063888888888,109.56180526221006
W201CF,43.900555555555556,-85.7595,2.1174078435942993
WODS-LP,43.6825,-85.49472222222222,9.413133761457317
WBFH,42.57780555555556,-83.28605555555555,23.135063597713525
NEW,44.24888888888889,-85.31338888888888,15.116719273058376
WBLW,45.169999999999995,-84.75113888888889,6.538172072721349
WHYT,43.17552777777777,-83.06733333333332,6.843080638702281
WHYT,43.17502777777778,-83.06716666666667,3.4771933707874263
WSFP,44.70333333333333,-83.52413888888888,96.93950089671945
WHPR-FM,42.40808333333333,-83.09158333333333,8.131167308134025
NEW,45.81815277777778,-88.06573611111111,11.720165796725624
-,45.81815277777778,-88.06573611111111,11.720165796725624
WLGH,42.70566666666667,-84.35758333333332,123.34767149853725
WLGH,42.70558333333334,-84.35747222222221,82.7982525615312
WSMF,41.91891666666666,-83.37602777777776,28.501437172086092
WSDP,42.349472222222225,-83.49577777777777,13.804275495042221
-,42.349472222222225,-83.49577777777777,13.804275495042221
WYCE,42.91197222222222,-85.68336111111111,52.66561418767311
KGPL,47.78252777777778,-96.59058333333333,15.963528741404001
KAWD,46.82855555555556,-95.82919444444444,8.140453105669508
KAWD,46.82855555555556,-95.82919444444444,8.140453105669508
KAWD-LP,46.82855555555556,-95.82919444444444,6.4233574461748555
KDGR,47.21819444444445,-93.54744444444444,46.128770099955524
KDGR,47.21819444444445,-93.54744444444444,46.128770099955524
K201IX,47.21827777777778,-93.54744444444444,3.0917106879975593
K201BW,43.757583333333336,-91.29005555555555,22.336242068135533
KJCA,44.46988888888889,-95.77363888888888,21.327424317974785
-,44.46988888888889,-95.77363888888888,21.327424317974785
WAJC,44.720777777777776,-93.0321388888889,32.36827298808113
KRLX,44.46077777777778,-93.15602777777778,6.9477843559487775
KRFI,44.54108333333333,-95.18305555555555,23.154415159659536
-,44.54108333333333,-95.18305555555555,23.154415159659536
KVSC,45.51661111111111,-94.23136111111111,8.812209860243119
KRLP,43.88411111111111,-95.1825,37.97899139287299
KLFC,36.55172222222222,-93.23822222222222,50.17309560883064
KZGM,37.12088888888889,-92.00266666666667,8.221316133259194
KLWL,39.81502777777777,-93.58855555555554,38.4007807637583
KCOU,38.94002777777777,-92.32127777777778,22.716794418366455
KFCJ,37.07775,-94.13419444444445,73.83499577204431
KFCJ,37.07777777777778,-94.13416666666667,57.76304504230953
KHYB,36.49861111111111,-89.85444444444444,90.9435141977886
K201GD,40.174749999999996,-92.55519444444444,10.657787127556375
KDHX,38.41697222222222,-90.43316666666666,147.45463045514006
KDHX,38.416999999999994,-90.43316666666666,113.58667112056634
KHJR,38.552611111111105,-92.20419444444445,47.871204233342944
KRNM,15.151388888888889,145.71972222222223,30.554933772935975
WAIT,34.20030555555556,-90.57308333333333,0.0
WDSW-LP,33.74455555555556,-90.73563888888889,12.415913520363329
WOLM,30.443805555555556,-88.8483611111111,33.37515629045038
WYJL,33.945388888888886,-89.64841666666668,46.97851010629759
WURC,34.78147222222222,-89.44702777777778,48.55863940083927
WMAW-FM,32.13847222222222,-89.09338888888888,215.77624723712836
KGFJ,47.159416666666665,-111.01161111111111,84.68981306225781
KOFK-FM,45.63880555555556,-111.26633333333334,47.489434899459134
KFGL,45.950694444444444,-112.51230555555556,59.898663767179386
KFGL,45.950694444444444,-112.51230555555556,50.3685716403087
K201FG,48.199194444444444,-104.5255,2.288121916652006
KGVA,48.18830555555555,-108.71069444444444,187.3913551074905
K201IN,46.26880555555555,-114.17647222222223,46.198629158238504
K201EY,48.17605555555555,-114.35013888888888,17.199700256337135
KXEM,46.25077777777778,-108.48427777777778,64.16786853304461
K201CO,48.50358333333333,-111.86694444444444,3.0917106879975593
KIYO,48.66883333333333,-113.38630555555557,72.7200152109946
KTFZ,47.54083333333333,-115.31805555555555,58.36987391792854
WCQS,35.58980555555556,-82.67372222222222,84.2160893080528
WWFJ,34.960638888888894,-78.76933333333334,26.553948137149266
WJYJ,35.72625,-81.14758333333334,76.42059466563215
WGHW,34.097861111111115,-77.97144444444444,11.741259346369482
DWOPR,36.435027777777776,-79.92841666666668,15.593679143123149
WCQS,35.58980555555556,-82.67372222222222,84.2160893080528
W201DI,35.009861111111114,-80.58061111111111,13.801253017949572
WMTG-LP,35.21902777777778,-80.0045,12.592067677370517
WKNC-FM,35.787638888888885,-78.67027777777778,81.17684764035849
WYTR,35.55986111111111,-79.68391666666668,44.70535850814061
WIID,35.58479722222222,-75.46191666666667,12.890327136195626
WIID,35.58479722222222,-75.46191666666667,19.27553497265296
WGML,35.487500000000004,-77.04472222222222,77.99392767067586
K201FN,46.91888888888889,-102.73019444444445,2.181784075195091
K201FN,46.91888888888889,-102.73019444444445,2.181784075195091
KPPP-LP,46.87441666666667,-96.78452777777778,12.492479599881328
KJKR,46.91025,-98.7081388888889,6.183421375995119
KFLK,48.21555555555556,-101.31861111111111,144.02146978595712
K201FJ,48.11058333333334,-103.44408333333334,24.60220320651679
K209FS,41.45416666666667,-97.40583333333333,1.9430321959729422
KCFD,42.68480555555555,-103.41483333333333,18.393248857717946
KCNT,40.57855555555556,-98.33091666666667,32.53755555132844
KJYS,40.21277777777778,-100.6525,3.6766843476966553
KFHC,42.46333333333334,-96.61749999999999,76.87844590967961
KMLV,41.31111111111111,-96.02725,207.5129199048862
KEJS,41.498305555555554,-99.42113888888889,45.336509719447676
WYGG,40.217333333333336,-74.01011111111112,25.060949369724646
WZBL,39.75094444444444,-74.11927777777777,9.697102233742335
WTHA,39.72816666666667,-74.84377777777777,34.490199043176666
WJPG,39.12983333333333,-74.78794444444445,4.838788723832753
WDNJ,40.94038888888888,-74.61294444444444,3.6766843476966553
WNJT-FM,40.28288888888889,-74.686,2.5180364729649094
KCCO,36.45805555555556,-103.18833333333333,24.953406642337427
KYHA,34.43888888888888,-103.21111111111111,32.48254729612216
K201CY,34.43980555555555,-103.21272222222223,25.267867180021252
KENE,36.68308333333333,-104.41441666666667,82.99039021362518
KUSW,36.67111111111111,-108.23230555555556,6.221710644290483
KGGA,35.540861111111106,-108.74397222222223,12.35510186557425
KIDS,35.119194444444446,-107.90116666666667,16.58317327034057
KQTO,32.862,-108.24169444444445,68.27202794765802
K201CC,32.26063888888889,-106.76722222222222,3.0917106879975593
K201IW,35.60363888888889,-105.25888888888889,1.9674776578471607
KOFJ,35.042294444444444,-108.31333333333333,27.214758502523072
KNHO,33.393388888888886,-104.62458333333333,21.158517674863464
KRGA,35.13977777777778,-103.74580555555556,24.8048683448904
KNMA,32.82980555555556,-105.8866388888889,5.910857124666013
KTQQ,40.70019444444445,-115.90283333333333,61.1136948823564
KTQQ,40.70019444444445,-115.90283333333333,88.47596277014279
KCEP,36.008583333333334,-115.00691666666667,128.89609018603542
K201HX,36.81805555555556,-114.06213888888888,3.0917106879975593
K201HO,39.21627777777778,-119.79155555555555,21.997871845764845
K201BF,37.29991666666667,-117.25922222222222,46.66154521996739
K201FF,41.0085,-117.77038888888889,1.382655053025037
WLHV,42.09869444444445,-73.73011111111111,4.270455426622079
-,42.09869444444445,-73.73011111111111,4.270455426622079
WXBA,40.77202777777778,-73.25483333333334,15.370283124302432
WCWP,40.816750000000006,-73.59649999999999,17.747857280281593
W201BE,42.932249999999996,-78.78502777777777,2.3253393552423764
WSLZ,44.116166666666665,-76.33883333333333,45.920728834005146
WVVC-FM,43.102583333333335,-74.94044444444445,34.608857000591875
WMTQ,42.10611111111111,-76.8711111111111,40.108630518854795
WSQN,42.437,-75.5135,6.368204093603842
W201CD,42.42922222222222,-76.45080555555556,3.810810889219049
W201CD,42.44588888888889,-76.53713888888889,5.587788392943241
WUBJ,42.17977777777777,-79.34116666666667,62.02445436322149
WGWR,41.80116666666667,-74.78430555555555,26.65234522475068
WJZZ,41.47713888888889,-74.26897222222222,26.399216949286313
WJZZ,41.459250000000004,-74.32183333333333,2.452576958303362
WXLU,44.573638888888894,-73.67430555555556,70.29662075195121
W201DQ,43.03758333333333,-75.19544444444445,1.382655053025037
WARY,41.07036111111111,-73.78983333333333,19.537937086300648
WKEL,43.070638888888894,-77.09261111111111,73.37868506575802
WZIP,41.08291666666667,-81.63377777777778,100.14080475346724
W201DP,41.86419444444444,-80.78488888888889,1.930455275028668
WBGU,41.37166666666667,-83.64150000000001,25.599621452774205
WYFY,40.027027777777775,-81.55233333333334,31.04579236983435
WDPR,39.72116666666667,-84.24994444444445,55.867353552013554
WRGO,41.82266666666667,-80.94575,18.40363391860369
WWGV,39.72116666666667,-83.14325000000001,31.190470675749218
WYSB,40.842000000000006,-83.12227777777777,43.87768385516632
WHRQ,41.37722222222222,-82.81444444444445,31.796667915354895
WBCJ,40.711444444444446,-84.38327777777778,62.44865319607717
WFGU-LP,38.98338888888889,-83.62602777777776,13.355298793528426
K201FP,35.522,-98.87258333333332,2.3253393552423764
KCCZ,36.729055555555554,-102.49902777777778,14.659832834655589
KTUA,36.13202777777778,-96.24,145.48164538039282
KJDR,36.67419444444444,-101.4696111111111,36.896587063445146
K201IJ,36.88283333333333,-94.79633333333334,26.987937936877604
KMSI,35.20194444444445,-97.5886111111111,137.92495183745032
KMSI,35.20194444444445,-97.5886111111111,11.626696776211881
KMSI,35.202000000000005,-97.58863888888888,91.92203296105107
KKRI,35.22508333333334,-94.30133333333333,9.067901151043271
-,35.22508333333334,-94.30133333333333,9.067901151043271
KWOU,36.375305555555556,-99.47555555555556,127.29416192909696
KDJC,45.12375,-117.78102777777778,4.102411970812648
KVZN,42.95861111111111,-124.27416666666666,64.48636663249253
KLBR,44.04677777777778,-121.53169444444444,92.45151129607594
K201DV,41.962611111111116,-124.18452777777779,1.7027300639908467
K201BK,43.183972222222216,-124.18841666666667,26.141596812927585
KWVA,44.08177777777778,-123.11063888888889,30.606374331107837
KWVA,44.044,-123.0628611111111,7.514503380736951
KLFO,43.957055555555556,-124.07511111111111,35.71377607325482
KQOC,44.75622222222222,-124.04899999999999,108.47208019438648
K201DI,42.4515,-123.29755555555555,1.7027300639908467
KGRI,44.482888888888894,-122.58313888888888,65.41855583202982
K201DH,45.69483333333333,-118.84108333333333,3.0917106879975593
KMPQ,43.20594444444445,-123.36508333333333,40.77447523570037
KQHR,45.72177777777778,-121.4383888888889,99.27763172228893
KQHR,45.72177777777778,-121.4383888888889,41.714081877062
WDIY,40.56455555555555,-75.43991666666668,3.2358930468923877
WPAL,41.525888888888886,-76.40936111111111,12.002571317019047
WEFR,41.96644444444445,-80.11088888888888,40.29852542358288
WXTC,41.41419444444444,-80.38033333333333,7.9221537482563695
WZXM,40.26230555555556,-76.88608333333335,21.05988647271341
WHHN,40.48869444444445,-78.35527777777777,69.52322326249343
W201DO,41.336194444444445,-74.79541666666667,2.1174078435942993
WKGO,40.52005555555556,-79.65780555555556,38.61457626235281
WBGM,40.89091666666667,-76.99802777777778,38.41195289149114
WPEB,39.948249999999994,-75.21875,1.382655053025037
WFCP,40.50658333333333,-76.37655555555556,36.3475998833607
WRQV,41.247,-78.64722222222223,73.0779511021415
WSRU,41.062,-80.04283333333333,12.293735071078274
WRGN,41.29838888888889,-76.12408333333333,32.470858755553664
WZZD,40.12927777777778,-75.87827777777777,42.86132916913557
WKWP,41.26222222222222,-77.03305555555555,19.740339229919858
WKWP,41.26222222222222,-77.03305555555555,19.740339229919858
WVYC,39.94702777777778,-76.72938888888889,17.531492577733488
WCRP,18.113055555555558,-66.05222222222221,203.57213628422537
WCRP,18.110555555555557,-66.05166666666666,205.2749426695443
WELH,41.8575,-71.31769444444444,38.511146319145695
WKIV,41.40519444444444,-71.8116111111111,32.9323391859
WSBF-FM,34.678416666666664,-82.82069444444444,42.449875858655844
WUBK,34.63066666666667,-82.03122222222223,17.743467954859078
W201CH,32.799055555555555,-79.89702777777778,1.47638520087022
W201CH,32.81805555555556,-79.83527777777778,1.382655053025037
WRJA-FM,33.88125,-80.27033333333333,210.98624468704293
WRJA-FM,33.88111111111111,-80.27055555555556,87.03274629024364
KFCA,45.47225,-98.50391666666667,30.254469681313314
K201HB,45.45580555555556,-98.54758333333334,3.0917106879975593
K201AP,44.656638888888885,-103.84741666666666,13.633192639813362
K201AQ,43.44275,-103.45797222222222,42.93293088067657
DDK209EM,44.34238888888889,-98.24419444444445,3.0917106879975593
KGRH,43.70136111111111,-98.06341666666667,28.24911502602958
KOYA,43.216944444444444,-100.79152777777777,11.684399276734611
KRSD,43.526916666666665,-96.73863888888889,36.96980075493146
WJIG,36.05419444444444,-88.20044444444444,12.902290937209546
WUTC,35.20727777777778,-85.28105555555555,147.774108248234
WAMP,35.66061111111111,-88.85838888888888,25.341759439819338
WRSN,36.29347222222222,-86.2575,25.373460936738166
WFSK-FM,36.16672222222222,-86.80469444444444,7.9221537482563695
WAZD,35.21619444444445,-88.24169444444445,20.93725621128229
KGNZ,32.22986111111111,-99.62869444444443,188.54095201251894
KKWV,27.867527777777777,-97.21888888888888,73.40064628802429
KVJS,26.339944444444445,-97.4178888888889,6.368204093603842
KQUE-FM,28.801083333333334,-96.12580555555554,108.82065061898383
KLBT,29.914666666666665,-94.28519444444444,109.42852279624111
KWAS,35.67838888888889,-101.38877777777779,17.79142387931455
K201BM,35.904777777777774,-100.38819444444445,3.6766843476966553
-,35.904777777777774,-100.38819444444445,3.6766843476966553
KCCJ,36.10975,-102.50905555555556,13.189195523341459
KNTU,33.29011111111111,-97.13666666666667,132.76703564780823
KGKV,30.372972222222224,-99.08422222222222,62.71660014731864
K201JB,35.92030555555555,-101.96544444444444,2.6745200257334547
KATG,32.044888888888885,-95.67719444444445,13.076344145442699
K201HW,31.815944444444444,-106.4888888888889,1.2168909401040269
K201HW,31.815833333333334,-106.48894444444444,1.382655053025037
K201HW,31.79677777777778,-106.4825,2.394828801181204
KVLW,31.31488888888889,-97.32697222222222,8.878223535864613
KCTI-FM,29.486083333333333,-97.48833333333333,45.90193466940495
K201EP,34.750055555555555,-102.38213888888889,20.94171068799756
-,34.750055555555555,-102.38213888888889,20.94171068799756
K201IY,29.562555555555555,-95.50997222222222,0.7775240747992316
K201EU,29.84744444444444,-95.88355555555556,22.80768010367682
KHOY,27.520305555555556,-99.52227777777777,59.22457412619688
KTXT-FM,33.58202777777778,-101.89072222222222,109.25826283327982
KHID,26.361944444444447,-98.3215,43.21854536531321
KNTU,33.29,-97.1363888888889,124.8673425832609
KNTU,33.29,-97.1363888888889,125.16907173839884
KFTG,29.688555555555556,-95.2021388888889,28.2131120067754
K201DZ,29.41211111111111,-94.95238888888889,25.446673247873363
KLBD,27.289194444444448,-98.12333333333332,18.891321797821043
KRBP,29.57111111111111,-104.3625,15.6846851575197
KQMD,28.88636111111111,-100.57258333333333,21.19306390274856
K201FX,33.61944444444445,-95.5475,2.4080239495562634
K201FX,33.61955555555556,-95.54744444444444,2.288121916652006
KNLE-FM,30.449638888888888,-97.66250000000001,45.34361116060776
KNOO,31.187583333333333,-105.35586111111111,11.875031184220614
KXBT,30.389416666666666,-96.5846111111111,49.069522999376765
KFLB-FM,32.095666666666666,-101.81347222222222,147.06935784081406
K201HZ,34.545833333333334,-101.74972222222222,26.933324307884952
KVED,34.43888888888888,-99.5025,86.51775308126378
NEW,39.17197222222222,-110.619,89.45161175547665
K201AE,40.85494444444445,-111.47963888888889,2.546175325937443
K201BY,39.35327777777778,-112.35241666666666,5.568171349163913
K201CW,38.53358333333333,-109.51261111111111,3.0917106879975593
KUHU,37.840250000000005,-109.46177777777778,85.83687041149182
KPGR,40.36327777777778,-111.72575,41.10483219198052
K201JD,40.090500000000006,-111.82213888888889,1.382655053025037
K201DP,37.063583333333334,-113.57549999999999,2.4080239495562634
NEW,40.25472222222222,-110.5886111111111,57.62923465461774
K201CF,37.857194444444445,-110.71208333333334,20.936674549054896
KNKL,41.89525,-112.07941666666666,123.32259470979149
K201IZ,40.429916666666664,-109.49791666666667,2.9420653177417333
W201CN,38.06622222222222,-78.79805555555555,50.22670958034637
W201AJ,36.84091666666667,-82.73875,59.621920171299905
WPRZ-FM,38.51166666666666,-78.05583333333333,82.08203060933646
W201AI,36.94286111111111,-82.50847222222222,43.8519271485063
WWER,38.26263888888889,-76.99802777777778,13.885970500890817
WHRL,36.68458333333333,-77.56108333333333,62.05731012373911
WNBV,37.28841666666666,-82.08566666666667,2.4587470119806984
WHOV,37.01763888888889,-76.33661111111111,53.47097087578084
WRIH,37.71511111111111,-77.365,71.04224608281633
WNCH,43.43758333333333,-72.45175,109.2247837780463
KUCC,46.46291666666667,-116.90791666666668,38.138838228162044
KLUW,47.380944444444445,-120.28894444444444,23.71989289646837
KCWU,47.00261111111111,-120.5381111111111,31.26931643034506
K201EN,48.051472222222216,-121.86149999999999,1.1626696776211882
K201FD,48.00533333333333,-124.41463888888889,18.603488569202902
KTCV,46.218472222222225,-119.20141666666667,5.980408584724491
KYRS,48.18044444444444,-117.98747222222222,177.68749008954362
KAYB,46.331250000000004,-120.01533333333333,22.31674904946774
KYTR,46.63136111111111,-120.53619444444445,18.025591703139245
KWAO,47.312666666666665,-123.37208333333332,274.2087396645222
KWAO,46.97516666666667,-123.13916666666667,6.40329194533517
K201DX,45.993722222222225,-118.18077777777778,22.260288539605835
